NO,都道府県コード又は市区町村コード,都道府県,市区町村名,名称,名称_カナ,設置目的,実施支援の主な区分,住所,方書,緯度,経度,電話番号1,電話番号1_連絡先備考,電話番号2,電話番号2_連絡先備考,内線番号,FAX番号,URL,メールアドレス1,メールアドレス1_連絡先備考,メールアドレス2,メールアドレス2_連絡先備考,法人番号,運営団体名,開催頻度,開催曜日,開催日,開催開始時間,開催終了時間,開催日時特記事項,参加条件,参加費_幼児,参加費_小学生,参加費_中学生,参加費_高校生,参加費_大人,参加費特記事項,予約方法,予約特記事項,定員,フードパントリー実施,テイクアウト実施,学区,ネットワークの加入,追加情報NO,画像,画像_ライセンス,備考
85,11,埼玉県,朝霞市,おへそ食堂,,,,朝霞市浜崎669-1,,35.8133058,139.5903984,,,,,,,http://tomosodachi-cafe-cozy.studio-site/community,cozy.kouza@gmail.com,,,,,,1,月火水木金,,12:00,14:00,土曜日にフードパントリー,,0,0,0,0,300,,,,,1,,,埼玉県子ども食堂ネットワーク;あさか食DOネット,,,,
86,11,埼玉県,志木市,志木のまいにちこども食堂,,,,志木市中宗岡4-18-31,,35.8363741,139.5926669,090-3439-7403,,,,,,https://ameblo.jp/shikinomainichi/,shikimai.shokudo00@gmail.com,,,,,,1,月火水木金土,,,,月〜金17:00〜19:00、土12:00〜13:00,,,,,,,開催日により変動（0円～300円）,,,,,,,埼玉県子ども食堂ネットワーク,,,,
87,11,埼玉県,和光市,まんがんじ子ども食堂,,,,和光市新倉3-8-25満願寺,,35.7949428,139.6262822,048-461-2739,,,,,,,wakoshimanganji@gmail.com,,,,,,,,,,,現在休止中,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
88,11,埼玉県,新座市,まぜこぜ食堂（まぜこぜたい）,,,,新座市栄4-6-8,,35.7755103,139.5853609,,,,,,,https://www.facebook.com/mazekoze2030/,mazekoze2030@gmail.com,,,,,,5,木,,,,毎月第4木曜日　ミニパントリーは不定期,,100,100,100,100,100,,,,,1,,,埼玉県子ども食堂ネットワーク;あさか地区こども食DOネット,,,,
89,11,埼玉県,久喜市,みんなのいえ,,,学習支援,久喜市上内886,,36.0887011,139.6595181,,,,,,,https://minna-no-ie.com/,minnanoie0731@gmail.com,,,,,,5,日,,11:30,13:00,毎月第4日曜日,,0,0,0,0,0,,,,,1,,,埼玉県子ども食堂ネットワーク,,,,
90,11,埼玉県,北本市,きたもとこども食堂,,,学習支援,北本市中央4丁目67　北本生活館1F,,36.033179,139.530745,080-3914-4146,,,,,,http://tetotekitamoto.web.fc2.com/,tetote_kitamoto@yahoo.co.jp,,,,,,,,,,,,,100,100,100,100,100,パントリーは0円,,,,1,,,埼玉県子ども食堂ネットワーク;全国子ども食堂支援センターむすびえ;きたもとBASE,,,,
91,11,埼玉県,八潮市,杜の家だれでも食堂,,,,八潮市鶴ケ曽根561-1,,35.8300902,139.8367322,048-999-7667,,,,,,,yashio@gakudan.org,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,
92,11,埼玉県,富士見市,「ポトフのお弁当(いっしょにたべよ)」・「おうちでたべよ」,,,,富士見市水子1255-12,,35.841247,139.558815,080-7159-3908,,,,,,https://kosodatepotofu.wixsite.com/potofu,kosodatepotofu2@yahoo.ne.jp,,,,,,3,木土,,,,毎月第2・第4土曜日昼、毎週の木曜日夜,,,,,,,,,,,1,,,埼玉県子ども食堂ネットワーク;埼玉フードパントリーネットワーク,,,,
93,11,埼玉県,富士見市,富士見みんなでプロジェクト,,,,富士見市鶴馬1932-7（市民福祉活動センター　ぱれっと）,,35.8544489,139.5514286,,,,,,,,x7023x@gmail.com,,,,,,8,,,,,不定期,,100,100,100,100,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
94,11,埼玉県,富士見市,カモンミール,,,,富士見市東大久保355-3,,35.8732375,139.551769,048-293-1869,,,,,,http://www.sorairo3553.com/,info.sorairo111@gmail.com,,,,,,5,木,,,,毎月第3木曜,,300,300,300,300,500,,,,,,,,富士見子ども・若者の居場所応援ネットワーク,,,,
95,11,埼玉県,富士見市,なんばたキッチン,,,,富士見市下南畑306-1　南畑公民館,,35.8605602,139.5587807,,,,,,,,kurenai@ozzio.jp,,,,,,,,,,,,,100,100,100,100,300,,,,,,,,富士見子ども・若者の居場所応援ネットワーク,,,,
96,11,埼玉県,富士見市,子ども食堂ともだちキッチン,,,,富士見市,,,,,,,,,,,npomusubi49@gmail.com,,,,,,,,,,,　,,,,,,,有料,,,,,,,埼玉県子ども食堂ネットワーク,,,,
97,11,埼玉県,三郷市,ふれあい子ども食堂,,,,三郷市早稲田3-26-19,,35.853631,139.888721,,,,,,,,,,,,,,3,日,,11:00,13:00,毎週日曜日,,,,,,,,,,,,,,,,,,
98,11,埼玉県,三郷市,おあしす子ども食堂,,,学習支援;プレーパーク,三郷市鷹野4-269,,35.799228,139.882157,048-956-0065,,,,,,,kunio-takahashi@totokyogikai.jp,,kiyoko.t1949@gmail.com,（担当者田中希代子）,,,5,土,,11:00,12:00,毎月第4土曜日　（弁当のみ配布のため短時間営業）,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
99,11,埼玉県,三郷市,MiKOねっと☆みんなで作って、食べよう！,,,,三郷市彦成4-4-17（みさと団地南集会所）,,35.85539682,139.8642904,,,,,,,,miko_net0907@yahoo.co.jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,11,埼玉県,三郷市,クローバー子どもカフェ,,,,三郷市彦成4-4-17-103,,35.8552804,139.8641759,,,,,,,,misato-clover@crux.ocn.ne.jp,,,,,,5,,,11:30,13:00,月1回,,100,100,100,100,300,大人は親子で300円,,,,,,,,,,,
101,11,埼玉県,三郷市,ほっとママ（親子サロン）,,,,三郷市泉2-35（ピアラシティ交流センター）,,35.8436269,139.8590252,090-4715-3615,,,,,,,teruteru_akko@yahoo.co.jp,,,,,,2,火水木,,10:00,12:00,,,0,0,0,0,0,,,,,,,,,,,,
102,11,埼玉県,三郷市,みさときっず食堂,,,,三郷市三郷,,,,,,,,,,,,,,,,,3,土,,11:30,14:00,原則、子ども食堂　土曜配食　他にプレーパークなど企画,,0,0,0,0,,大人は0円～300円,,,,1,,,埼玉県子ども食堂ネットワーク;埼玉フードパントリーネットワーク,,,,
103,11,埼玉県,坂戸市,子ども食堂ひこうき雲,,,,"坂戸市千代田1-24-1









（筑波大学附属坂戸高校内　交流棟）",,35.9534282,139.4062358,,,,,,,,kumakura.yuki.fu@un.tsukuba.ac.jp,,,,,,,,,,,定期,,100,100,100,100,300,,,,,,,,,,,,
104,11,埼玉県,幸手市,あやめ笑顔食堂,,,,幸手市平野920,,36.06448,139.753189,070-7797-6731,,,,,,,soudan.hirano@gmail.com,,,,,,5,土,,,,毎月最終土曜日,,50,50,50,50,100,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
105,11,埼玉県,鶴ヶ島市,子ども食堂じゃがいも（鶴ヶ島市西市民センター）,,,,鶴ヶ島市新町4-17-8,,35.9329588,139.3689182,,,,,,,http://npo-calore.jp,npo.calore@white.plala.or.jp,,,,,,4,金,,,,毎月第1・3金曜日　※コロナ禍のため現在は休止中,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
106,11,埼玉県,日高市,ぬくもりげんき食堂,,,,日高市下鹿山527（たかねサロン）,,35.8877359,139.3473109,048-048-1172,,,,,,,kirakirahidetoshi@gmail.com,,,,,,7,,,,,春と秋に開催,,500,500,500,500,0,,,,,,,,,,,,
107,11,埼玉県,日高市,地域食堂ちゃぶ台　（高麗公民館）,,,,日高市栗坪92-2高麗公民館,,35.886482,139.316221,042-989-2381,,,,,,,,,,,,,5,水,,17:00,19:00,毎月1回第3水曜日,,100,100,100,100,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
108,11,埼玉県,吉川市,みんなの食堂ころあい,,,,吉川市吉川団地一街区7号棟107,,35.891888,139.846589,048-984-2332,,,,,,,yoshikawa@gakudan.org,,,,,,4,月水,,16:30,18:00,毎週月・水曜日,,0,0,0,0,0,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
109,11,埼玉県,吉川市,よつば食堂,,,,吉川市木売588-2（デイサービス「花びより」）,,35.8787608,139.8521174,090-1061-8188,,,,,,http://yoshikana-jc.j.imdofree.com,mamoru@objective-inc.com,,,,,,5,日,,,,毎月第3日曜日,,0,0,0,0,0,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
110,11,埼玉県,吉川市,みんな食堂たんぽぽ,,,,吉川市中央3-27-13,,35.892444,139.8568663,090-9844-3662,,,,,,,cdsh1830@yahoo.co.jp,,,,,,3,土,,17:00,19:00,毎週土曜日,,0,0,0,0,0,,,,,,,,埼玉県子ども食堂ネットワーク;よしかわ地域食堂ネットワーク,,,,
111,11,埼玉県,ふじみ野市,多世代コミュニティキッチン「おーいココロンくらぶ」,,,,ふじみ野市ふじみ野1-1-15　大井協同診療所内,,35.85996,139.513176,049-267-1101,,,,,,http://ohikyodou.mco-saitamawest.jp/,m-ito@mcp-saitama.or.jp,,,,,,5,火,,16:00,17:00,毎月第3火曜日,,,,,,,現在フードパントリーのみのため0円,,,,1,,,埼玉県子ども食堂ネットワーク,,,,
112,11,埼玉県,ふじみ野市,わくわく食堂,,,,ふじみ野市上福岡1-13-7パールビル2Ｆ,,35.875616,139.51479,,,,,,,https://npo96.webnode.jp/,waku2mirai.oendan@gmail.com,,,,,,,,,,,定期,,0,0,0,0,300,,,,,,,,,,,,
113,11,埼玉県,ふじみ野市,ルミエール・ビバン,,,,ふじみ野市駒林元町1-6-12,,35.8666833,139.5266591,090-8501-7797,（山田）,090-5326-7059,（中野）,,,,meisya_npo@yahoo.co.jp,,,,,,5,,,10:00,15:30,月1回,,0,0,0,0,500,,,,,,,,,,,,
114,11,埼玉県,三芳町,三芳おなかま食堂,,,,三芳町藤久保817,,35.8376267,139.5275621,,,,,,,https://peraichi.com/landing_pages/view/344onakama,ladybird87@ozzio.jp,,,,,,,,,17:30,18:45,,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
115,11,埼玉県,三芳町,多世代食堂こころ三芳,,,,三芳町北永井946-1,,35.8440369,139.5134046,,,,,,,http://houraikai.or.jp,kokoromiyoshi@houraikai.or.jp,,,,,,4,火,,17:30,19:00,隔週火曜日　現在はコロナ対策で実施していません,,0,0,0,0,300,,,,,,,,,,,,
116,11,埼玉県,毛呂山町,茶みせ,,,,毛呂山町中央4-16-3,,35.9402073,139.3254777,049-298-7811,,,,,,,propatinker@yahoo.co.jp,,,,,,5,土,,,,子ども食堂は毎月第3土曜日、高齢者居場所づくりは毎日,,0,0,0,0,300,,,,,,,,,,,,
117,11,埼玉県,毛呂山町,毛呂山こども食堂ガーデン（子ども食堂）,,,学習支援,毛呂山町中央1-3-4,,35.9423297,139.3165704,,,,,,,http://kodomo-garden.jpn.org/,washiogarden910@gmail.com,,,,,,5,土,,17:00,19:00,毎月第2土曜日,,0,0,0,0,300,,,,,,,,,,,,
118,11,埼玉県,滑川町,森もりのハウス,,,学習支援;プレーパーク,滑川町みなみ野3-10-17,,36.04342912,139.3758135,049-355-1451,,,,,,https://team-morimori.localinfo.jp/,namegawa.morimori@gmail.com,,,,,,5,日,,11:30,13:00,"子ども食堂：毎月第4日曜日　11:30～13:00
学習支援・プレイパーク：毎月第2・第4日曜日　9:30～11:30",,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
119,11,埼玉県,嵐山町,駅前嵐山こども食堂,,,,嵐山町菅谷135-1,,36.0437181,139.328381,,,,,,,,ekimae.ranzan.shokudou@taiyo-ge.co.jp,,,,,,,,,,,定期,,0,100,100,100,300,,,,,,,,,,,,
120,11,埼玉県,川島町,みんなの食堂,,,,川島町中山1371-1,,35.989349,139.446144,,,,,,,,mu_510@yahoo.co.jp,,,,,,5,金,,15:00,21:00,毎月第2金曜日15～21時　※コロナ禍の現在、不定期フードパントリーを行っています。,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
121,11,埼玉県,鳩山町,こども＆おとなのひろば,,,,鳩山町松ヶ丘1-2-4,,35.9878844,139.354488,,,,,,,,matsumoto-nobuko@nifty.com,,,,,,,,,,,,,0,0,0,0,200,,,,,,,,,,,,
122,11,埼玉県,宮代町,ゆうやけひろば,,,,宮代町笠原1-1-1コミュニティセンター進修館,,36.0228029,139.723492,0480-32-8199,,,,,,https://syakyou.org/yuyake,kondou@syakyou.org,,,,,,4,木土,,17:00,19:30,毎月第2土曜日・第4木曜日,,100,100,100,100,200,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
123,11,埼玉県,杉戸町,たまり場チエリー,,,,杉戸町,,,,0480-34-9455,,,,,,,bin-chan@h8.dion.ne.jp,,,,,,5,日,,,,毎月第1日曜日,,0,0,0,0,0,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
124,11,埼玉県,日高市,地域食堂ちゃぶ台（高萩子ども食堂）,,,,日高市高萩605-13ハングアウトかふぇ,,35.900813,139.371562,070-4378-0833,,,,,,,you-me-homgout5656@docomo.ne.jp,,,,,,5,金,,17:00,19:00,毎月第1金曜日,,100,100,100,100,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
125,11,埼玉県,日高市,地域食堂ちゃぶ台（高麗川南公民館）,,,,日高市中鹿山81-1（高麗川南公民館）,,35.8929751,139.343465,042-989-100,,,,,,,,,,,,,,,,,,,,100,100,100,100,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
126,11,埼玉県,鶴ヶ島市,子ども食堂じゃがいも（鶴ヶ島市東市民センター）,,,,鶴ヶ島市五味ケ谷202,,35.9455971,139.4213196,,,,,,,http://npo-calore.jp,npo.calore@white.plala.or.jp,,,,,,4,金,,,,毎月　第2・4金曜日,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
127,11,埼玉県,東松山市,長くつ下のピッピ食堂,,,,東松山市上唐子1461-82,,36.03830039,139.3361376,0493-25-1628,,,,,,,,,,,,,3,金土,,,,毎週土曜日12:00~14:00 毎週金曜日16:30~18:30,,200,200,200,200,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
128,11,埼玉県,美里町,みさと♡こども食堂みんないっしょ,,,,美里町小茂田,,,,080-6680-0058,,,,,,,himawarinoegao508@gmail.com,,,,,,4,金,,,,毎月第1・第3金曜日,,100,100,100,100,200,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
129,11,埼玉県,さいたま市,みな風こども食堂,,,,さいたま市中央区本町西2-2-24,,35.883504,139.62059,,,,,,,http://gallery-minakaze.sakura.ne.jp/,chizuko.minakaze.0913@gmail.com,,,,,,4,土,,16:00,18:00,毎月第１・第３土曜日,,0,0,0,0,500,,,,,1,,,埼玉県子ども食堂ネットワーク;埼玉フードパントリーネットワーク,,,,
130,11,埼玉県,三郷市,わせだ子ども食堂,,,,三郷市早稲田2-14-4,,35.848958,139.882818,,,,,,,https://kouoji.machitera.net/,wasedakodomoshokudou@gmail.com,,,,,,5,金,,17:00,20:00,毎月第3金曜日,,0,0,0,300,300,,,,,,,,,,,,
131,11,埼玉県,さいたま市,ジョイフルキッチンみんなの食堂,,,,さいたま市大宮区大城町1-275,,35.910489,139.61388,090-2142-7270,,,,,,,h-1215-m@yahoo.co.jp,,,,,,5,,,11:00,12:00,月1回　土曜日か日曜日の昼,,50,50,50,50,300,,,,,1,,,埼玉県子ども食堂ネットワーク,,,,
132,11,埼玉県,さいたま市,さとちゃんカフェ,,,,さいたま市緑区大牧1484-25（木なり設計内）,,35.874833,139.702518,048-829-7820,,,,,,https://kinari-s.com/event/satochan/,satosuzu09@mild.ocn.ne.jp,,,,,,5,火,,,,月2回火曜日,,100,100,100,100,300,,,,,,,,埼玉県子ども食堂ネットワーク;さいたま市子ども食堂ネットワーク,,,,
133,11,埼玉県,さいたま市,畑こども食堂,,,,さいたま市北区見沼2丁目94番地市民の森見沼グリーンセンター,,35.933089,139.640606,,,,,,,,hatakekodomo.toro@gmail.com,,,,,,5,土,,,,毎月第3土曜日,,0,0,0,0,500,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
134,11,埼玉県,さいたま市,ケア型子ども食堂　なないろキッチン（見沼区）,,,,さいたま市見沼区,,,,090-6031-8732,,,,,,,,,,,,,5,水,,,,毎月第2水曜日,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
135,11,埼玉県,川越市,やすらーじゅ広場,,,,川越市大字渋井216,,35.882536,139.531957,,,,,,,http://watashiito.com/,,,,,,,5,,,,,毎月1回,,200,200,200,200,300,,,,,,,,,,,,
136,11,埼玉県,川越市,かもだ子ども食堂,,,学習支援,川越市,,,,,,,,,,https://art-made-garden.amebaownd.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,11,埼玉県,川越市,みずほふれあい食堂,,,,川越市中台元町1-16-42,,,,,,,,,,,kmanome@mizuhokai.or.jp,,,,,,,,,,,,,0,0,0,0,,大人は100円～300円,,,,,,,,,,,
138,11,埼玉県,川越市,スマイルふれあい食堂,,,,川越市木野目,,,,090-1545-8284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
139,11,埼玉県,川口市,こども食堂　kitchenおむすび,,,,川口市西川口3-1-2エクセル西川口6号,,35.813963,139.705517,,,,,,,,kurryomusubi@gmail.com,,,,,,,,,,,定期,,0,0,0,0,500,,,,,,,,,,,,
140,11,埼玉県,川口市,みんなの食堂Flat,,,,川口市中青木4-1-20,,35.815936,139.716151,080-6895-4533,,,,,,,minnano.shokudou.Flat@gmail.com,,,,,,5,土,,,,毎月第三土曜日,,50,50,50,50,100,,,,,1,,,,,,,
141,11,埼玉県,川口市,朝日こども食堂,,,,川口市朝日1-7-3 ビジョンチャーチ,,35.809228,139.733424,090-4867-1296,,,,,,,yukiro43@yahoo.co.jp,,,,,,3,水,,17:00,18:30,毎週水曜日(第5週は休み),,0,0,0,0,200,,,,,,,,埼玉県子ども食堂ネットワーク;川口市子ども食堂ネットワーク,,,,
142,11,埼玉県,所沢市,地域内に一人ぼっちを創らない！実行委員会,,,学習支援;プレーパーク,所沢市東所沢和田3丁目25-9 和田3丁目集会室,,35.795367,139.505531,090-8941-3660,,,,,,http://www.wada-3.com,3729txrj@jcom.zaq.ne.jp,,,,,,4,金,,13:00,18:00,コロナ感染症後、不定期となる。基本毎月第2、第4金曜日,,0,0,0,0,0,,,,,,,,,,,,
143,11,埼玉県,飯能市,日替わりシェフレストラン,,,,飯能市仲町5-9,,35.853383,139.31874,,,,,,,,,,,,,,8,,,,,不定期,,0,0,0,0,0,,,,,,,,,,,,
144,11,埼玉県,飯能市,はんのう・みんな食堂,,,,飯能市東町11-11ヴィラ飯能102,,35.853303,139.324378,,,,,,,,hanno.minnna@gmail.com,,,,,,,,,,,,,,,,,,,,,,1,,,埼玉県子ども食堂ネットワーク,,,,
145,11,埼玉県,加須市,北小浜みんなで子ども食堂,,,学習支援,加須市北小浜1168　県営北小浜団地集会所,,36.135432,139.612081,,,,,,,,miyu198210@yahoo.co.jp,,,,,,5,土,,11:00,13:00,毎月第4土曜日,,100,100,100,100,200,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
146,11,埼玉県,春日部市,かすかべひつじ食堂,,,,春日部市中央5丁目7-15 カトリック春日部協会,,35.972402,139.752285,,,,,,,,hitsujishokudou@gmail.com,,,,,,5,土,,12:00,15:00,毎月第2土曜日,,0,0,0,0,0,,,,,,,,,,,,
147,11,埼玉県,春日部市,なごみこども食堂,,,,春日部市米島156-28,,35.976025,139.803986,,,,,,,,,,,,,,5,日,,,,月1回・日曜日,,0,0,0,0,0,,,,,,,,,,,,
148,11,埼玉県,狭山市,ＷＡＫＵ☆ＤＯＫＩはっぴー（広瀬公民館）,,,学習支援;プレーパーク,狭山市広瀬東3-34-1,,35.862363,139.396685,070-1410-8989,,,,,,https://www.area-e-network.com/,area-e.network@p1.s-cat.ne.jp,,,,,,5,土,,10:00,13:00,毎月第四土曜日（広瀬公民館）,,100,100,100,100,,,,,,1,,,埼玉県子ども食堂ネットワーク;さやま子ども食堂ネットワーク,,,,
149,11,埼玉県,鴻巣市,まきの木食堂,,,,鴻巣市,,,,,,,,,,,3satou@gmail.com,,,,,,5,土,,17:00,18:30,毎月第4土曜日,,0,0,0,0,0,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
150,11,埼玉県,鴻巣市,ちゃめっこ食堂,,,,鴻巣市,,,,,,,,,,,yuki-mikusou-niko@ezweb.ne.jp,,,,,,5,金,,,,毎月第2金曜日,,0,0,0,0,0,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
151,11,埼玉県,鴻巣市,こどもレストラン「ゆめ」,,,,"鴻巣市八幡田742-2　




住宅展示場サイエンスホ-ム内",,36.073512,139.497601,,,,,,,,kounos-yumenomi@kxd.biglobe.ne.jp,,,,,,5,土,,11:00,12:30,毎月第1土曜日,,0,0,0,0,200,,,,,,,,,,,,
152,11,埼玉県,深谷市,深谷はなっ子食堂,,,,深谷市小前田2345-1,,36.133026,139.226267,,,,,,,,Yiu39749@docomo.ne.jp,,,,,,4,水,,18:00,19:00,毎月第2・第4水曜日,,100,100,100,100,100,,,,,,,,埼玉県子ども食堂ネットワーク;深谷市子ども食堂協議会,,,,
153,11,埼玉県,深谷市,Tハウスおむすびころりん,,,,深谷市東方4284-1　上柴コミュニティセンター,,36.17769277,139.3164013,048-575-1679,,,,,,,kazumama@kem.biglobe.ne.jp,,,,,,5,土,,,,毎月第3土曜日,,100,100,100,100,200,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
154,11,埼玉県,深谷市,ふかやななの木食堂,,,,深谷市上野台3266　八幡台ふれあいセンター,,36.18451832,139.2687015,,,,,,,,e-atsushi@S8.dion.ne.jp,,,,,,5,金,,17:30,18:30,毎月第3金曜日,,0,100,100,200,200,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
155,11,埼玉県,上尾市,てらこや錦町,,,学習支援,上尾市錦町2-18,,35.987637,139.590338,,,,,,,https://nazunashizen.info/terakoya/,terakoya.nishikicho@gmail.com,,,,,,3,金,,,,毎週金曜日,,100,100,100,100,,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
156,11,埼玉県,上尾市,子ども食堂「でんでん虫」,,,,上尾市,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,300,,,,,,,,埼玉県子ども食堂ネットワーク,,,,
